Client_Num,customer_name,Customer_Age,Gender,Dependent_Count,Education_Level,Marital_Status,state_cd,address,Zipcode,Car_Owner,House_Owner,Personal_loan,contact,contact_number,Customer_Job,Income,Cust_Satisfaction_Score
711879633,Devin Torres,50,M,2,High School,Unknown,FL,"USS Mathis, FPO AA 63880",91750,yes,no,no,cellular,17485240086,Businessman,64562,2
711881733,Michelle Best,54,M,1,Graduate,Married,CA,"26343 Howard Stream, West Regina, MS 86996",91750,no,no,no,cellular,19869870601,White-collar,68244,2
711883833,Christopher Mendoza MD,53,M,2,Post-Graduate,Single,TX,"1116 Michael Field Suite 897, North Barbara, KS 44900",91750,no,yes,no,cellular,15048172880,Selfemployeed,76696,1
711885258,Luis Steele,50,F,3,Uneducated,Married,CA,"5117 Spencer Oval, Lake Matthewshire, NM 48811",91750,yes,no,no,unknown,10090164085,Businessman,21237,1
711886383,James Smith,57,F,1,Graduate,Married,TX,"9827 Steven Mount Suite 795, East Mark, GA 80297",91750,no,yes,no,unknown,10345684188,Businessman,27286,2
711887583,Dr. Richard Gray,54,F,1,Graduate,Single,TX,"10903 Tristan Trail Suite 161, South Anthonyside, OH 94746",91750,no,no,no,unknown,19012998770,Selfemployeed,2565,1
711890808,Jesse Perez,62,M,0,Unknown,Single,NY,"515 Guzman Mills, New Dennisfurt, CA 80028",91750,yes,no,no,cellular,12326595703,White-collar,55775,3
711891933,Lisa James,52,F,1,Graduate,Married,CA,"3457 Mandy Port, North Greg, OH 89572",91750,no,no,no,cellular,11390665588,Retirees,36772,2
711893358,Jamie Russell,44,F,2,Graduate,Single,NY,"5449 Harris Groves Apt. 088, Lake Brandon, WI 85701",91750,yes,yes,no,cellular,19539527346,White-collar,49937,1
711900033,Gary Hughes,53,M,2,Graduate,Married,FL,"4314 Padilla Pass Apt. 905, New Jessicaborough, WI 34694",91750,yes,yes,no,cellular,15877003756,White-collar,96831,1
711902058,Russell Perkins DVM,59,F,0,High School,Single,IA,"0194 Smith Fall, East Douglas, AR 06086",91750,yes,yes,no,cellular,10845361270,Blue-collar,28475,2
711904008,Lisa Luna,32,F,0,Graduate,Single,NY,"19775 Small Meadow Apt. 889, East Elizabeth, OK 80669",91750,yes,no,no,cellular,16898512423,Businessman,23481,1
711906033,Michelle Benson,41,F,1,High School,Single,NY,"3098 Peters Crossroad, Jacquelinebury, DE 42495",91750,no,no,no,cellular,15185383877,Retirees,38634,3
711907083,Marie Olson,56,F,2,Graduate,Single,CA,"51557 Jennifer Roads, Kennethshire, NJ 20232",91750,no,yes,no,cellular,16144124382,Blue-collar,33752,2
711909933,Joshua Hall,32,M,0,High School,Married,FL,"640 Williams Plains Suite 620, Kellimouth, IL 69642",91750,no,no,no,cellular,11389782659,Businessman,79523,3
711913833,Dr. Sonya Joyce DDS,43,F,3,Graduate,Married,TX,"310 Michelle Pike, Port Greggview, TN 97622",91750,no,yes,no,cellular,19681273472,Retirees,17271,2
711916533,John Villarreal,60,M,0,Unknown,Married,CA,"683 Duncan Viaduct, South James, KY 80454",91750,no,no,no,cellular,14404323681,Blue-collar,76081,2
711918033,Lauren Flores,47,F,5,Post-Graduate,Single,CA,"498 Swanson Well, North Kimberlyberg, VT 49792",91750,no,yes,no,unknown,10198550584,Blue-collar,20694,2
711919608,Donna Pruitt,48,F,1,Graduate,Unknown,TX,"9755 Michael Turnpike Suite 150, Danielhaven, CT 95724",91750,no,no,no,cellular,15658911271,Blue-collar,31646,2
711922158,Edgar Mckay,41,M,3,High School,Married,TX,"115 Gay Heights, Lake Jonathan, UT 19814",91750,no,yes,no,cellular,18393983822,Businessman,93515,2
711925608,Paul Edwards,41,F,3,Unknown,Unknown,CA,"USS Jackson, FPO AA 48659",91750,no,no,no,cellular,17085754471,Businessman,44349,2
711927108,Adam Nelson,42,F,3,High School,Married,NY,"Unit 8381 Box 1101, DPO AA 93526",91750,no,yes,yes,cellular,10965303290,Selfemployeed,9535,2
711929058,Lindsey Lane,43,F,3,Graduate,Married,NY,"6677 Marc Estates Apt. 521, Hillbury, CA 75405",91750,no,no,no,unknown,16382938743,Retirees,22689,2
711934308,Bruce Mccullough,35,F,3,Graduate,Single,NY,"86802 Petty Crescent Apt. 886, Wallacetown, PA 93985",91750,yes,no,no,cellular,19715704363,Blue-collar,36511,3
711935283,Chelsea Howard,51,F,3,Unknown,Single,CA,"9714 Wolfe Way, East Catherine, GA 54479",91750,no,no,no,cellular,14073510507,Blue-collar,13841,3
711937158,Alexander Brown,47,M,5,High School,Married,FL,"521 Owens Shore, South Matthew, NH 71411",91750,no,no,no,cellular,13280508997,Blue-collar,80398,2
711939558,Jesse Scott,52,F,3,Uneducated,Single,NY,"37184 Hernandez Creek Suite 840, Navarroton, VT 62798",91750,yes,yes,no,cellular,14763500841,Retirees,30412,2
711942783,Scott Williams,52,F,2,Graduate,Married,TX,"498 Peterson Island, Lake Emily, NY 38818",91750,no,no,no,cellular,17681509733,Govt,48695,2
711944733,Traci Mcknight,48,M,2,Unknown,Unknown,MI,"474 Callahan Curve, Port Nancy, RI 87314",91750,no,no,no,unknown,16363201336,Govt,98817,2
711947358,Gabriella Anderson,49,M,4,Unknown,Married,NY,"23897 Marc Shoal, Port Brandonton, NJ 90821",91750,no,yes,yes,cellular,13179521379,White-collar,107082,2
711948333,Barbara Young,39,F,4,Graduate,Married,CA,"13161 Stephanie Branch, Alexandershire, KY 02510",91750,no,no,yes,cellular,19397019142,Selfemployeed,8250,3
711949683,Ana Murray,36,F,4,High School,Married,CA,"52130 Edward Radial Apt. 047, North Cameronchester, MO 81861",91750,no,no,no,cellular,13495938853,Retirees,17711,2
711953358,Alyssa Coleman,48,M,4,Graduate,Married,TX,"9822 Mccarthy Glen, East Taylorfort, NJ 41374",91750,no,no,no,cellular,13897870469,White-collar,70588,2
711954558,Benjamin Bryant,53,F,1,Graduate,Single,CA,"324 Robert Ville, Jessicaland, NM 42975",91750,no,no,no,cellular,14378919500,Blue-collar,12066,2
711957708,Suzanne Johnson,52,F,3,Graduate,Married,TX,"335 Joshua Orchard, South Angela, MD 82757",91750,no,no,no,cellular,15393943411,Govt,20977,2
711963183,Craig Glover,52,M,3,Graduate,Married,CA,"1786 Collins Spring Suite 399, Taylorshire, OR 15796",91750,no,no,no,unknown,17744027624,White-collar,105229,3
711964533,Chase Tran DDS,53,F,2,Graduate,Married,FL,"988 Jennifer Prairie Suite 248, Lake Jorge, RI 33233",91750,yes,no,yes,cellular,14085933786,Blue-collar,52024,2
711967158,Alex Smith,41,F,3,Graduate,Single,CA,"303 Meyers Vista Suite 303, Brendahaven, WA 84053",91750,no,yes,no,cellular,12212982413,Businessman,59112,3
711968358,Charles Morgan,51,F,2,High School,Single,NY,"118 Barnes Street, Port Alexandratown, VA 23388",91750,no,no,no,cellular,12744258546,Businessman,51925,3
711970533,Jackie Casey DDS,53,F,3,High School,Single,NY,"532 Scott Drive Apt. 103, New Jerrymouth, MI 34487",91750,no,no,no,cellular,10818383466,Retirees,59174,3
711977508,Rebecca Gonzales,56,F,3,Post-Graduate,Single,CA,"492 Richard Mall, Jamesmouth, MI 87479",91750,yes,no,no,cellular,18680368759,White-collar,22351,2
711978858,Johnny Miller,41,M,5,Graduate,Married,TX,"8932 Anthony Walks, West Christinemouth, IN 33930",91750,no,no,no,cellular,12402956348,Govt,61657,2
711982383,Ricky Ray,55,M,2,Uneducated,Single,TX,"PSC 4853, Box 8965, APO AA 35888",91750,yes,yes,no,telephone,14529824679,Businessman,74464,3
711984633,Amy Neal,36,M,2,High School,Single,NY,"603 Mathew Mills Suite 464, South Brian, IA 84571",91750,yes,no,no,cellular,11647860451,Retirees,59362,2
711985833,Sandra Welch,44,F,2,Uneducated,Single,TX,"55885 Martinez Pike Apt. 903, West Abigailland, MO 51086",91750,no,yes,no,cellular,16641494189,Selfemployeed,8250,3
711989358,Mrs. Nicole Cook,48,M,3,Graduate,Married,FL,"17417 Gonzalez Plaza, South Henry, AL 50492",91750,no,yes,yes,cellular,15127553955,Blue-collar,42559,3
711990933,Cynthia Rollins,36,F,2,Post-Graduate,Married,NY,"PSC 5078, Box 3769, APO AP 14090",91750,no,yes,yes,cellular,13430920878,Retirees,36086,2
711992133,Ashley Davis,58,M,2,High School,Single,TX,"Unit 4402 Box 9727, DPO AA 40272",91750,no,yes,yes,cellular,18338561101,Blue-collar,78857,2
711993258,Crystal Orr,41,M,3,Graduate,Single,CA,"28685 Christensen Neck Suite 585, Joshuastad, MI 66225",91750,no,no,no,cellular,19655639096,Selfemployeed,54885,2
711994458,Laura Thomas,42,F,4,Graduate,Single,CA,"9640 Taylor Curve, South Richard, MI 30384",91750,yes,yes,no,cellular,13192741147,Retirees,54620,2
711999783,Keith Baker,52,F,2,Graduate,Unknown,FL,"385 Tammie Meadows Apt. 739, Erikahaven, MO 33261",91750,yes,yes,no,unknown,15654677059,Blue-collar,13330,2
712000758,Sandra Booker,48,F,3,Graduate,Married,TX,"52092 Fields Station Suite 662, South Jasmine, TX 49540",91750,yes,no,no,cellular,11401371275,Blue-collar,47176,2
712003083,Lindsey Gutierrez,49,F,4,Graduate,Married,TX,"238 Rachel Trafficway, North Kennethfort, ID 99772",91750,no,no,no,cellular,12175653586,Selfemployeed,14975,3
712004208,Christian Mitchell,40,F,2,Graduate,Single,FL,"81655 Megan Course, New Baileymouth, AK 82539",91750,no,no,no,unknown,13662861100,Retirees,19505,3
712005108,Kimberly Hinton,49,F,2,Post-Graduate,Married,TX,"PSC 2835, Box 8102, APO AP 94145",91750,yes,no,no,unknown,16336685620,Selfemployeed,12773,2
712006308,Gregory Butler,53,F,2,Uneducated,Married,NY,"110 Amber Knoll Suite 645, South Rick, MA 60355",91750,yes,no,no,cellular,17028281386,Blue-collar,10517,2
712009083,Joshua Phillips,53,M,1,Graduate,Married,CA,"78077 Timothy Keys, Dominguezside, KY 74260",91750,no,yes,yes,cellular,15010499416,Govt,117599,2
712010358,Taylor Frye,50,M,3,Post-Graduate,Single,NJ,"20141 Gallegos Orchard Suite 752, Laurieburgh, OK 59401",91750,no,no,no,cellular,16645490570,White-collar,105018,3
712011633,Micheal Torres,40,F,3,High School,Single,TX,"294 Jennifer Locks, North Alex, AR 21119",91750,yes,no,no,cellular,18014364850,White-collar,39913,2
712012758,Jacob Hill PhD,45,F,4,Unknown,Single,CA,"Unit 0253 Box 1422, DPO AE 24144",91750,no,yes,no,telephone,16214826546,Selfemployeed,53293,2
712013808,Donald Collins,48,F,3,Graduate,Married,CA,"5516 Alvarez Path, Ericton, NH 55454",91750,no,no,no,cellular,18563548000,Businessman,53332,2
712014708,Paul Mcdaniel,45,M,4,Graduate,Married,CA,"56300 Harrison Run, Watsonburgh, IN 74392",91750,no,no,no,cellular,16999187623,Selfemployeed,66582,2
712018233,Thomas Bradley,51,M,2,High School,Married,FL,"03806 Johnson Valley, Turnermouth, NV 69678",91750,no,yes,no,cellular,19050794089,Blue-collar,74592,2
712019883,Anthony Hall,62,F,0,High School,Unknown,TX,"5373 Gary Row Apt. 721, West Amberport, DE 23342",91750,no,no,no,unknown,11548418666,Retirees,36473,3
712021233,Kevin Peters,47,M,3,Uneducated,Single,TX,"54910 Kimberly Bridge, Juanside, MN 32984",91750,no,yes,no,cellular,14199739952,White-collar,118797,2
712022883,Hannah Miller,47,M,2,Post-Graduate,Single,TX,"46391 Shaw Courts, Fischerbury, NJ 91257",91750,yes,no,no,cellular,12794385657,Retirees,68534,2
712024908,Emily Brooks,51,F,1,High School,Married,NJ,"477 White Street, Samuelstad, ND 96862",91750,no,no,no,cellular,12139608819,Selfemployeed,14085,2
712025958,Katie Choi,53,M,3,Graduate,Married,NJ,"3774 Johnson Forge Apt. 018, North Josephland, NH 80885",91750,no,no,no,telephone,16691833578,Businessman,180122,3
712027683,Nicholas Scott,54,F,4,Graduate,Single,NY,"PSC 4772, Box 8818, APO AP 84626",91750,yes,yes,no,cellular,15935480541,Blue-collar,12104,2
712029783,Angela King,56,M,1,Uneducated,Married,NJ,"8420 Hall Forest, Gardnerfort, VA 90821",91750,yes,no,no,cellular,13678218974,Businessman,108202,2
712030833,Aaron Lopez,59,F,0,Uneducated,Single,NY,"12760 Ruiz Brook Suite 493, North Chadshire, WI 63917",91750,no,yes,no,unknown,18637021856,Selfemployeed,1250,2
712033833,Erica Green,53,M,3,Graduate,Married,FL,"5608 Carrie Isle, Kellychester, AL 13461",91750,yes,yes,no,cellular,11006581451,Retirees,44756,3
712036383,Thomas White,44,F,2,Graduate,Married,NY,"1199 Morgan Wall, South Melissa, OK 43392",91750,no,no,no,cellular,14626558947,White-collar,119212,2
712037358,Mary Delgado,39,F,3,High School,Unknown,CA,"9523 Cannon Bridge, Port Roberta, NC 65252",91750,no,no,no,cellular,15164252983,Selfemployeed,14975,2
712038258,Jesse Jackson,64,F,1,Graduate,Single,NY,"39727 Alexander Squares Apt. 556, New Kristen, NH 89094",91750,yes,no,no,cellular,12711232163,Selfemployeed,29435,2
712040433,Emily Watkins,40,F,3,Graduate,Married,FL,"33271 Margaret Court, Richardbury, MO 36894",91750,no,no,no,unknown,12898226686,Selfemployeed,21500,3
712043433,Daniel Ellis,37,M,3,Uneducated,Single,CA,"PSC 1926, Box 1821, APO AE 77588",91750,no,yes,no,cellular,15520115980,Blue-collar,10115,2
712044558,Erin Cabrera,52,M,3,Post-Graduate,Married,FL,"USS Potter, FPO AP 67018",91750,yes,yes,no,cellular,16192353856,Businessman,100956,2
712046808,Parker Barber,65,F,0,Graduate,Married,CA,"Unit 3658 Box 6690, DPO AA 47151",91750,yes,no,no,cellular,14223566987,White-collar,19998,3
712048008,Barbara Howard,45,F,3,Uneducated,Single,TX,"2470 Pace Falls, Erichaven, NC 33194",91750,no,yes,no,cellular,17624496306,Blue-collar,51059,3
712049208,John Koch,51,F,2,Graduate,Single,FL,"74743 Harris Crossing, Port Brittanyton, OK 98096",91750,no,no,no,cellular,17350425605,Blue-collar,10538,3
712050933,Jonathan Roberts,38,F,2,Graduate,Single,NY,"070 Glenn Way Apt. 258, New Joshuamouth, MI 38300",91750,yes,yes,yes,cellular,16597441533,Selfemployeed,14975,3
712052058,Adam Adams,49,F,2,Graduate,Single,FL,"9824 Kristina Field Suite 938, West James, MN 77890",91750,yes,no,no,cellular,11687316416,White-collar,53825,2
712053033,Russell Lopez,54,M,3,Graduate,Married,FL,"49417 Campbell Park Apt. 797, Wellsburgh, KY 23263",91750,yes,yes,no,cellular,14869641594,White-collar,114539,2
712055433,Daniel Gray,45,F,2,Uneducated,Married,TX,"749 Bird Terrace, North Curtis, WI 90212",91750,no,no,no,cellular,11056399303,Businessman,152497,3
712058133,Erin Lane,47,M,3,Unknown,Married,TX,"83630 Patricia Plaza Suite 787, Benjaminfort, CA 47544",91750,yes,yes,yes,cellular,13850187034,White-collar,107419,2
712058958,Stefanie Gonzalez,50,M,3,Uneducated,Married,TX,"62941 Kim Bridge, Raymondton, NV 90597",91750,no,no,yes,cellular,10258633895,Selfemployeed,32063,2
712060158,Michael Cline,41,F,2,High School,Single,CA,"62894 Courtney Ranch, East Dannyport, AL 98439",91750,yes,no,no,cellular,15381860841,Selfemployeed,28373,3
712064358,Bonnie Johnson,54,F,4,Graduate,Single,FL,"57856 Paul Shoals, Christophershire, IL 72089",91750,no,no,no,cellular,14998075365,Selfemployeed,19889,2
712069008,Keith Copeland,42,F,4,Uneducated,Married,NY,"168 Anderson Brooks Apt. 784, Lake Tammyshire, MN 50346",91750,no,no,no,unknown,11663959388,Selfemployeed,14975,2
712070208,Sandra Martinez,59,M,1,High School,Married,CA,"9343 Maria Road, Patrickside, MT 24809",91750,no,no,no,cellular,16867295978,White-collar,51551,2
712071708,Robin Hines,40,F,4,High School,Married,CA,"473 Cooper Ramp Apt. 747, New Christopherton, NJ 36152",91750,yes,yes,no,unknown,17190958065,Selfemployeed,11832,3
712072908,Douglas Hernandez,47,F,3,Graduate,Married,TX,"12218 Garcia Mountains Apt. 952, Port Garystad, KS 94807",91750,yes,yes,no,cellular,18192181336,Selfemployeed,12914,2
712075083,Joshua Phelps,43,M,3,Unknown,Married,TX,"168 Price Groves Apt. 548, East Anne, TN 71309",91750,yes,yes,no,telephone,14290947793,Govt,79911,2
712076358,Jennifer Stewart,38,F,2,Graduate,Single,CA,"695 Howard Lane Apt. 456, Markhaven, TX 05231",91750,yes,yes,no,cellular,14146225811,Blue-collar,38475,2
712080333,David Archer,51,F,2,Unknown,Single,FL,"09136 Moore Pine Apt. 427, Curtisburgh, UT 54609",91750,no,no,yes,cellular,12765233668,Businessman,232322,3
712084383,Courtney Snyder,40,F,4,Graduate,Married,NY,"USNS Valentine, FPO AA 46708",91750,yes,yes,no,cellular,19918510519,Govt,55104,3
712085733,Roger Page,53,F,3,High School,Married,TX,"1882 Green Trace Suite 859, Jordanberg, CT 72469",91750,no,yes,no,cellular,12112563533,White-collar,37954,2
712089108,Melinda Jefferson,43,M,2,Post-Graduate,Married,NY,"PSC 1016, Box 3985, APO AP 46493",91750,yes,yes,no,cellular,13076857852,Selfemployeed,71839,2
712091433,Alexander Myers,39,F,2,Graduate,Married,CA,"34809 Robert Green Apt. 190, North Billyside, AZ 19371",91750,yes,yes,no,cellular,12776010450,Govt,33771,3
712092783,Maria Montgomery,27,F,1,Post-Graduate,Single,CA,"USCGC Cox, FPO AE 82856",91750,no,no,no,unknown,18566381522,Govt,20382,3
712096758,Ryan Burke,47,M,4,High School,Married,NJ,"670 Phyllis Divide Suite 590, Hornchester, NH 58185",91750,no,no,no,telephone,17601136835,Blue-collar,65677,3
712098033,Melissa Olson,42,F,2,Doctorate,Unknown,FL,"915 Joseph Summit, Hollychester, MN 28080",91750,yes,no,no,cellular,12538825947,Blue-collar,86755,1
712102983,James Welch,40,F,4,Post-Graduate,Single,TX,"7938 Nunez Green Apt. 959, New Colleenton, ME 89097",91750,yes,yes,no,cellular,14658480582,Retirees,43228,1
712104333,Peter Barker,50,F,1,Unknown,Married,CA,"5994 Hunter Pass, South Alyssahaven, OH 18706",90025,no,yes,no,unknown,10276378942,Businessman,167207,3
712105533,Emma Moore,28,F,1,High School,Married,CA,"728 Gray Spurs Apt. 664, West Deborahstad, TN 85129",91750,yes,yes,no,unknown,19291070372,Businessman,33425,3
712107783,Joseph Curtis,42,F,4,Graduate,Married,FL,"035 Brandi Pass, New Matthew, NH 17757",91750,yes,no,no,unknown,17641945825,Businessman,229018,2
712110333,Amy Owens,56,F,2,Post-Graduate,Married,NY,"0079 Ashley Plain Suite 917, South Williamport, CO 74722",91750,no,yes,no,telephone,13052924567,White-collar,29883,1
712111608,Carol Smith,48,M,4,Graduate,Unknown,NJ,"55347 Richards Fords, Watkinsfurt, AZ 46988",91750,no,yes,no,cellular,13451091560,Retirees,85461,2
712112733,Kimberly Galvan,33,F,1,Post-Graduate,Married,CA,"478 Carol Roads, Haaston, FL 76415",91750,no,no,no,cellular,19979932982,White-collar,28999,1
712113558,Carlos Guerrero,46,M,3,Graduate,Single,FL,"207 Reese Harbors, South Leslie, HI 88754",91750,no,no,no,cellular,11390057718,Retirees,101090,2
712114458,Amber Campbell,42,F,3,Unknown,Married,CA,"840 Maria Corner, South Jessica, CO 81820",91750,yes,yes,no,cellular,11429106276,Selfemployeed,45701,3
712115958,Tommy Daniels Jr.,49,F,2,Uneducated,Married,CA,"87114 Brock Trail, South Patty, AK 53697",91750,yes,no,no,cellular,17981895695,White-collar,38855,1
712117983,Juan Butler,45,M,3,Unknown,Single,TX,"PSC 9023, Box 0577, APO AP 39330",91750,yes,no,no,cellular,13419141519,Govt,78352,1
712120608,Dominique Lam,59,F,1,Uneducated,Single,NY,"90758 Potter Flats Apt. 129, West Scott, IN 80834",91750,yes,yes,yes,cellular,19633584321,Selfemployeed,2565,2
712121508,Michael Odom,57,M,2,Graduate,Married,TX,"88326 Weber Brook, Charleschester, VT 19178",91750,no,no,yes,unknown,17817209032,Blue-collar,95669,3
712123008,Erik Wright,59,M,1,Graduate,Single,FL,"7687 Ryan Union, Kennedystad, MT 25478",91750,no,no,no,cellular,10080832714,Businessman,172629,1
712125258,Tonya Hardy,48,F,3,Post-Graduate,Married,TX,"652 Ruiz Burgs, North Kathryn, FL 05071",91750,yes,no,no,cellular,10415154174,Selfemployeed,1250,2
712128258,Russell Payne,43,F,1,Graduate,Married,NY,"699 Jennifer Burg, Josechester, NJ 79971",91750,no,yes,yes,cellular,17347301482,Businessman,225318,3
712129158,Zachary Chen,56,F,4,Graduate,Single,TX,"09000 Mary Rapids, Jeffreytown, KY 46061",91750,no,yes,no,cellular,19305094360,Govt,107568,1
712130058,Lawrence Hernandez,43,F,2,Post-Graduate,Married,NY,"0084 Rice Walk, South Douglas, NY 43228",91750,no,yes,yes,cellular,18886182106,Blue-collar,27063,1
712132383,Lisa Hinton,57,M,3,High School,Single,NY,"1374 Lindsey Falls, Tracystad, WY 11559",91750,no,no,no,cellular,10468428130,Govt,91687,3
712133508,Richard Hodge,45,M,0,Graduate,Married,NY,"0862 Frederick Falls Suite 201, Brownstad, IL 40637",91750,yes,no,no,cellular,11712617932,Govt,76073,1
712136058,Gabrielle Diaz,47,F,3,Graduate,Married,MO,"855 Roberts Mountains Apt. 987, Port Andrewville, OK 80906",91750,yes,yes,no,cellular,14900463535,Govt,31107,2
712137033,Dustin Wallace,49,M,5,Graduate,Single,IA,"28645 Jackson Crossing Suite 542, Krystalmouth, PA 14621",91750,no,no,no,cellular,11951653277,White-collar,75473,2
712138008,John Weber,25,M,1,Graduate,Single,TX,"764 Jessica Well Apt. 629, Lake Williammouth, AK 76249",91750,no,yes,no,cellular,12782519925,Businessman,68957,2
712138983,Richard Ellis,58,F,1,Unknown,Single,CA,"89661 Jason Wells Suite 364, North Jenniferville, NC 15184",91750,no,no,no,cellular,14099211470,Selfemployeed,14975,1
